path,source,label,raw_label,group_id,sha256,width,height,file_bytes,duplicate_count,split
artifacts/data/classification/images/healthy/d88e3218-6639-430b-a74b-6b7353b1b964___GH_HL Leaf 377.JPG,plantvillage,healthy,Tomato_healthy,d88e3218-6639-430b-a74b-6b7353b1b964,5e0f6444b18e4bb99fd97b5cad14f2e88030eaa784cd5b5a84aa0f07f0b061f3,256,256,15823,1,train
artifacts/data/classification/images/healthy/d8ce2a81-c366-4a88-bde3-ee9a98e1e30c___RS_HL 0036.JPG,plantvillage,healthy,Tomato_healthy,d8ce2a81-c366-4a88-bde3-ee9a98e1e30c,dcb3b52d509b3099dc41b5c549ee18c153df8a0226ab1dc83372dcd6664b622f,256,256,24730,1,train
artifacts/data/classification/images/healthy/d95cca34-6952-4d22-9d61-6304dcce3448___GH_HL Leaf 280.1.JPG,plantvillage,healthy,Tomato_healthy,d95cca34-6952-4d22-9d61-6304dcce3448,2d90c0bead3a2e9be41e3f16a6dc4c5bc4db05e8deb4ecc07fa17b9371428b05,256,256,13911,1,train
artifacts/data/classification/images/healthy/d9756e4c-11ac-4c09-8a3c-4938d56bfc1e___RS_HL 0488.JPG,plantvillage,healthy,Tomato_healthy,d9756e4c-11ac-4c09-8a3c-4938d56bfc1e,f8bb4691a4167c57196058f6b6d6beb03d6fc2d94d786511726f3de22946e821,256,256,24819,1,val
artifacts/data/classification/images/healthy/d984f436-1fde-4221-9563-82f55a42b545___RS_HL 0217.JPG,plantvillage,healthy,Tomato_healthy,d984f436-1fde-4221-9563-82f55a42b545,03e40d8a6e51b5d9e37fdae131d5521f110db9c180032bb6b5e5ab06dc9cbbcc,256,256,25650,1,train
artifacts/data/classification/images/healthy/d9974fa7-5337-4c75-af93-04828d6f503e___GH_HL Leaf 381.1.JPG,plantvillage,healthy,Tomato_healthy,d9974fa7-5337-4c75-af93-04828d6f503e,90088ebc88585e74e69c179efe2e91ddb509899319fe23a23b5e7314b536238c,256,256,14039,1,train
artifacts/data/classification/images/healthy/d9a6af00-1c5a-4299-9bad-b922c8b5c33e___RS_HL 0546.JPG,plantvillage,healthy,Tomato_healthy,d9a6af00-1c5a-4299-9bad-b922c8b5c33e,f7f19370c5d468b85a63b828d840d4f11c8c5ca0304d3514e39ee0d5caa8151d,256,256,25258,1,train
artifacts/data/classification/images/healthy/d9bb47b1-fa25-49fb-9b30-df7a7db48f8d___GH_HL Leaf 290.JPG,plantvillage,healthy,Tomato_healthy,d9bb47b1-fa25-49fb-9b30-df7a7db48f8d,54d22e00382d609b40fd5d235ea51939fea5585af0bc2fcb2148a263278dc6b4,256,256,17669,1,train
artifacts/data/classification/images/healthy/da1015eb-5c8e-436d-b367-d1f98a034e44___RS_HL 0382.JPG,plantvillage,healthy,Tomato_healthy,da1015eb-5c8e-436d-b367-d1f98a034e44,93055d55154419fb2cb58e8adb65a02015678739b23f3f1d37c8988864e91f16,256,256,26611,1,val
artifacts/data/classification/images/healthy/da10b674-6bd2-4e1f-ba50-f08caac7a2ec___RS_HL 9742.JPG,plantvillage,healthy,Tomato_healthy,da10b674-6bd2-4e1f-ba50-f08caac7a2ec,2deefeb59bf50a6621c2657afd076561c0dee77fdd13772b93548b709a01979f,256,256,24937,1,test
artifacts/data/classification/images/healthy/da34f406-4f46-480c-a63d-fb093a83e670___GH_HL Leaf 499.2.JPG,plantvillage,healthy,Tomato_healthy,da34f406-4f46-480c-a63d-fb093a83e670,3bba565cc7c8bbbca615143fd341a5b685c1cfe73152bf2a78b8c25577f9263d,256,256,15647,1,train
artifacts/data/classification/images/healthy/da36e4f1-58c4-456d-8ee3-b450e6619b2d___RS_HL 0475.JPG,plantvillage,healthy,Tomato_healthy,da36e4f1-58c4-456d-8ee3-b450e6619b2d,f6a592cb7db5b2e784d94756a187ee4a66e8d9178638a00f13f7507e0b005c78,256,256,27126,1,train
artifacts/data/classification/images/healthy/da3e3bf7-80da-479b-99f1-f86f18d8a264___GH_HL Leaf 511.1.JPG,plantvillage,healthy,Tomato_healthy,da3e3bf7-80da-479b-99f1-f86f18d8a264,987ba1503951d370365de9fb9a59faf0eb5f77474813e2c76d8b7a1e384b2128,256,256,16153,1,train
artifacts/data/classification/images/healthy/da5c938a-1baf-46cb-b1e6-c3bfef99b816___RS_HL 9981.JPG,plantvillage,healthy,Tomato_healthy,da5c938a-1baf-46cb-b1e6-c3bfef99b816,09c5d2a6fc051c6d4f57d246758d9da4557905bda2c6ab90a27077b195164e04,256,256,25146,1,train
artifacts/data/classification/images/healthy/da7db6e5-d5d5-489a-b1b2-9b3a880cebaa___RS_HL 9769.JPG,plantvillage,healthy,Tomato_healthy,da7db6e5-d5d5-489a-b1b2-9b3a880cebaa,95f4e256e8e377b48e01eccbb3965569ae37f188da296a545db8d4d6242fcc84,256,256,26938,1,train
artifacts/data/classification/images/healthy/daa4e664-5ec5-4349-b8de-0673cdfe374d___GH_HL Leaf 168.1.JPG,plantvillage,healthy,Tomato_healthy,daa4e664-5ec5-4349-b8de-0673cdfe374d,59e32aac52f9a9f89ee86866b2391cf3fcc8dca1ae20209262f3ca2173fcbf87,256,256,19131,1,train
artifacts/data/classification/images/healthy/dad127e0-8761-47bd-8ea1-21727847a1f4___RS_HL 0416.JPG,plantvillage,healthy,Tomato_healthy,dad127e0-8761-47bd-8ea1-21727847a1f4,044a3b1dc07951b22b13d203b346f8aa45f5b6acaa1aa577d0bd4137f501b575,256,256,26121,1,val
artifacts/data/classification/images/healthy/db03386a-1a65-4e4f-b9b7-d80ad6cabefd___RS_HL 0632.JPG,plantvillage,healthy,Tomato_healthy,db03386a-1a65-4e4f-b9b7-d80ad6cabefd,6054abc1152a47a9f83f7d822ab0a7d73471c49448a61708f32e004be8772cc3,256,256,26752,1,train
artifacts/data/classification/images/healthy/db467743-857b-42b3-ab2a-a80e90467a99___RS_HL 0570.JPG,plantvillage,healthy,Tomato_healthy,db467743-857b-42b3-ab2a-a80e90467a99,dd7b8e1e5d38a3c1e98bc285583d42d4b656a459ccd24130cece68ced45c8b9e,256,256,26298,1,train
artifacts/data/classification/images/healthy/db9db9c3-42af-4609-a30e-48e4797174c7___GH_HL Leaf 182.JPG,plantvillage,healthy,Tomato_healthy,db9db9c3-42af-4609-a30e-48e4797174c7,da4a446de024e4c11118b31b0b1d3ed6b2766f30296bd384562104bc4b3282d4,256,256,19238,1,test
artifacts/data/classification/images/healthy/dbbde73f-e630-4799-9a08-37bd5602f1b2___GH_HL Leaf 208.JPG,plantvillage,healthy,Tomato_healthy,dbbde73f-e630-4799-9a08-37bd5602f1b2,9b6e256bc660c693e058edf4f8b586f0fc6541478a054dfb81aa2387945e73ac,256,256,14734,1,train
artifacts/data/classification/images/healthy/dbd289fc-1399-44fe-968d-39a5a4f16679___RS_HL 0495.JPG,plantvillage,healthy,Tomato_healthy,dbd289fc-1399-44fe-968d-39a5a4f16679,fd4f4e7ca1b4fc7ce40efa8d640e21736bdad19dad84867bd669d472beb7ab0a,256,256,27456,1,train
artifacts/data/classification/images/healthy/dc3a13dc-a628-433f-a038-a3f377bc608e___GH_HL Leaf 422.JPG,plantvillage,healthy,Tomato_healthy,dc3a13dc-a628-433f-a038-a3f377bc608e,6fd0b8c0993a19fe0eaa6ba67cc37e400e39e32a428674f63fc4f88416869994,256,256,13646,1,train
artifacts/data/classification/images/healthy/dc51f65e-d2d7-43f1-be27-063700a89eba___RS_HL 9951.JPG,plantvillage,healthy,Tomato_healthy,dc51f65e-d2d7-43f1-be27-063700a89eba,3eaa72482e53f676d33af9a2f8e9e179c17a436aa09acd18491b75059b80f1ea,256,256,26976,1,train
artifacts/data/classification/images/healthy/dca7fa13-14bd-4d24-abbf-1fe2e02eac7e___GH_HL Leaf 295.JPG,plantvillage,healthy,Tomato_healthy,dca7fa13-14bd-4d24-abbf-1fe2e02eac7e,6d7d73409f390c06d22a11b77e8be938675047453e13c5aeff1b67339f3c8436,256,256,17222,1,train
artifacts/data/classification/images/healthy/dd311971-e56c-4305-805e-a011ecebd38b___GH_HL Leaf 432.JPG,plantvillage,healthy,Tomato_healthy,dd311971-e56c-4305-805e-a011ecebd38b,8b25b3df168d7c040ec4e2da76ef9aeb3b787ccd3b50c1c9052f55451a6d0bc4,256,256,15119,1,train
artifacts/data/classification/images/healthy/dd50e041-1df0-45e4-8ab7-126f0ae2b984___GH_HL Leaf 270.JPG,plantvillage,healthy,Tomato_healthy,dd50e041-1df0-45e4-8ab7-126f0ae2b984,acf1aa677106a63a84968ae60185fa43d41bdc1c9b8481c218cf1c5eb4ea74bb,256,256,19863,1,test
artifacts/data/classification/images/healthy/dd7a8ade-2bc7-4b28-9e27-f823e8466a76___GH_HL Leaf 236.JPG,plantvillage,healthy,Tomato_healthy,dd7a8ade-2bc7-4b28-9e27-f823e8466a76,1e464fb98b2b907bcb41b07f1f305b94be475df08329cd5bb6cb7a143b5c4f0c,256,256,16840,1,train
artifacts/data/classification/images/healthy/dd7d8e47-35f8-4c97-900b-f095694c38ed___GH_HL Leaf 313.JPG,plantvillage,healthy,Tomato_healthy,dd7d8e47-35f8-4c97-900b-f095694c38ed,4fd77a5db912a10deac155604c2d674fc721c1fdc62c1c5a3fc0acc624360a94,256,256,14186,1,val
artifacts/data/classification/images/healthy/de40125f-3f01-4c7e-9406-529d033fdb52___RS_HL 0498.JPG,plantvillage,healthy,Tomato_healthy,de40125f-3f01-4c7e-9406-529d033fdb52,294ebc6ebdac8626542250f7e8e9d4b87481a95dc80305d7dcd0f9c12c18da0d,256,256,28763,1,train
artifacts/data/classification/images/healthy/de56bf63-8f55-426a-a2a1-8a8a635ad5a0___RS_HL 9747.JPG,plantvillage,healthy,Tomato_healthy,de56bf63-8f55-426a-a2a1-8a8a635ad5a0,93208a69a620700d2493652f37a107d276d47f6eeecb2aa608dc99559c1fe736,256,256,24518,1,train
artifacts/data/classification/images/healthy/de914baa-f72d-4cbf-a9fd-a60baf466e06___GH_HL Leaf 450.1.JPG,plantvillage,healthy,Tomato_healthy,de914baa-f72d-4cbf-a9fd-a60baf466e06,a7a0e4c7e43b843a71e9a6d285e72ff28a1f36bbdb4f3125a022e8f1ce26d40d,256,256,16439,1,train
artifacts/data/classification/images/healthy/dea347a1-4303-48e1-8db0-997d084e6bd0___RS_HL 9724.JPG,plantvillage,healthy,Tomato_healthy,dea347a1-4303-48e1-8db0-997d084e6bd0,fc49ab35cb70c0721ecd2b6fca0dbcff3c10a17931c690f65b6dbacb1548b206,256,256,24783,1,train
artifacts/data/classification/images/healthy/debe033e-a878-46dc-8336-8bc25811df35___GH_HL Leaf 303.JPG,plantvillage,healthy,Tomato_healthy,debe033e-a878-46dc-8336-8bc25811df35,e792ddf9e4bd33adf2d9ce1be1514e953afe5f87a587c867618c74dd6b75ae74,256,256,19141,1,train
artifacts/data/classification/images/healthy/decd2c69-c302-461a-a2f7-7c1e37d9d633___RS_HL 0258.JPG,plantvillage,healthy,Tomato_healthy,decd2c69-c302-461a-a2f7-7c1e37d9d633,953c78d053b9d883a8c12064a9376bfcec73056d9f71bfb515aedcd62ea18d07,256,256,26279,1,train
artifacts/data/classification/images/healthy/df35d1fb-978c-4aeb-9d6f-e7da242c81b8___RS_HL 0515.JPG,plantvillage,healthy,Tomato_healthy,df35d1fb-978c-4aeb-9d6f-e7da242c81b8,883a46db4db7396d17e359b4e55f358e8c1487bc20446a71eea4b27bb25b77b7,256,256,26915,1,train
artifacts/data/classification/images/healthy/df99e31e-11ab-49be-bd51-d1fda2667c76___GH_HL Leaf 458.JPG,plantvillage,healthy,Tomato_healthy,df99e31e-11ab-49be-bd51-d1fda2667c76,d16a1fa496ed2aaadc947d8127bd3f4d5c5ccf11087cc00d675f8f85c37d71c3,256,256,13070,1,train
artifacts/data/classification/images/healthy/dfa6e9aa-b240-4148-bdef-5c0f21ff62ff___RS_HL 0318.JPG,plantvillage,healthy,Tomato_healthy,dfa6e9aa-b240-4148-bdef-5c0f21ff62ff,eb4b6b6f5dae644346ee297e7bff85397c2f66a5b53588f6cb84ad34f574df15,256,256,26944,1,train
artifacts/data/classification/images/healthy/e020155a-f93a-496c-adc6-1810b4cea333___GH_HL Leaf 206.JPG,plantvillage,healthy,Tomato_healthy,e020155a-f93a-496c-adc6-1810b4cea333,8b992bb09e074977ec38b3f4a10a16482d8494a287ec4ee766081371d7678e8e,256,256,18323,1,train
artifacts/data/classification/images/healthy/e0587774-746c-41af-a876-b3d083756a23___RS_HL 0588.JPG,plantvillage,healthy,Tomato_healthy,e0587774-746c-41af-a876-b3d083756a23,d3bcae49909d2afa2f4eb9faf0d1b1086b7a1dfb0de605b8b0ab71167acb6144,256,256,27341,1,train
artifacts/data/classification/images/healthy/e090d873-c435-4d1b-95dd-29f5a2f22a09___GH_HL Leaf 266.1.JPG,plantvillage,healthy,Tomato_healthy,e090d873-c435-4d1b-95dd-29f5a2f22a09,b93f76d5308a8678397c67716a08e0c27e7ec98b62bb61f9f39ff4181b1bd114,256,256,17698,1,val
artifacts/data/classification/images/healthy/e0987875-8fe2-49ee-8f01-e29281c3d790___RS_HL 0239.JPG,plantvillage,healthy,Tomato_healthy,e0987875-8fe2-49ee-8f01-e29281c3d790,eaf5c4c20910185b1efaddf6eb9cb775ba10b970bf62bf0104cde26a733c4458,256,256,25045,1,val
artifacts/data/classification/images/healthy/e0b87789-7d59-4bd1-bc78-ec3a942021f4___RS_HL 9894.JPG,plantvillage,healthy,Tomato_healthy,e0b87789-7d59-4bd1-bc78-ec3a942021f4,ef0b591d5b425c5d9e77f1aec8d436a16ac609fbfbf0f75fff8247c88da24703,256,256,26687,1,val
artifacts/data/classification/images/healthy/e0d2d9f6-b29e-4cd8-8c2b-7d462271ceb3___RS_HL 9787.JPG,plantvillage,healthy,Tomato_healthy,e0d2d9f6-b29e-4cd8-8c2b-7d462271ceb3,3f968f51654fd7a5616d7a8f2752cdac1d6daebe730f882883c94d8fd7224b80,256,256,25048,1,train
artifacts/data/classification/images/healthy/e0d4c623-8305-4ded-8164-d8fcd5bc2016___RS_HL 0448.JPG,plantvillage,healthy,Tomato_healthy,e0d4c623-8305-4ded-8164-d8fcd5bc2016,684378559d14c2554636e8fb8a6a73153533d9ea7fa4133d506bc268d7714632,256,256,24966,1,train
artifacts/data/classification/images/healthy/e110eaa3-3f80-477f-ad86-18b7e308b764___RS_HL 0349.JPG,plantvillage,healthy,Tomato_healthy,e110eaa3-3f80-477f-ad86-18b7e308b764,b5966cacdd8516e3d49ec5f53184b0af7633dfc0dbfb5b44bbfc674120ccff44,256,256,25917,1,val
artifacts/data/classification/images/healthy/e12936ac-7354-434c-b857-1e742e383dd5___RS_HL 9878.JPG,plantvillage,healthy,Tomato_healthy,e12936ac-7354-434c-b857-1e742e383dd5,15a33e450a625165b505d847d6d6664c4578b8d5465d86c72cb2d66b8f023ac3,256,256,24110,1,train
artifacts/data/classification/images/healthy/e1400c81-62df-44b6-97fd-e210b66dae0b___RS_HL 9672.JPG,plantvillage,healthy,Tomato_healthy,e1400c81-62df-44b6-97fd-e210b66dae0b,e6e930d36ec607573f2ed8820af14b9fe9247e1cdb8b38d42f7d35beac0d2844,256,256,25991,1,val
artifacts/data/classification/images/healthy/e1436a17-dca7-4687-a0ec-31a28389063e___RS_HL 0529.JPG,plantvillage,healthy,Tomato_healthy,e1436a17-dca7-4687-a0ec-31a28389063e,92272bacc754beb1663e79417c2f5c6a428ec84b042d216e7ba648d5a5b99684,256,256,28579,1,train
artifacts/data/classification/images/healthy/e1517f9b-6bab-415b-b8f5-1f52dd544b2d___RS_HL 0203.JPG,plantvillage,healthy,Tomato_healthy,e1517f9b-6bab-415b-b8f5-1f52dd544b2d,418f9a01f479daa910c0f1af302b2126f2c22ec6512443a16601d601fcea4c96,256,256,25974,1,train
artifacts/data/classification/images/healthy/e1571f83-5f00-4653-a176-2033f27405fa___GH_HL Leaf 353.JPG,plantvillage,healthy,Tomato_healthy,e1571f83-5f00-4653-a176-2033f27405fa,43e23c47faf378c58c8ad5ebfcef937fd01390afeec0ac0eeae74214cdb03c9e,256,256,17431,1,train
artifacts/data/classification/images/healthy/e1860bf2-2656-4dba-b9de-f80932bca552___RS_HL 0398.JPG,plantvillage,healthy,Tomato_healthy,e1860bf2-2656-4dba-b9de-f80932bca552,d7eaf07af54857f1dff601456f68bdb725eed2c63443a2b3a692df27730ed6db,256,256,27019,1,train
artifacts/data/classification/images/healthy/e1959167-b7b2-49e3-b5ce-4c5665022ada___RS_HL 0127.JPG,plantvillage,healthy,Tomato_healthy,e1959167-b7b2-49e3-b5ce-4c5665022ada,b6d168774eded688df517104e421a7ac7f62a04a769ad49ff2b20cc85f573326,256,256,25844,1,train
artifacts/data/classification/images/healthy/e1aeb847-e87b-4f24-aca7-c6e06b6c07ca___GH_HL Leaf 185.JPG,plantvillage,healthy,Tomato_healthy,e1aeb847-e87b-4f24-aca7-c6e06b6c07ca,3273450f3362aaf9ac2a3085b0683aa680e85a533141f7e206b39c4d6945732f,256,256,19162,1,train
artifacts/data/classification/images/healthy/e1d129fb-f5ae-41e1-b097-445d792e4beb___RS_HL 0473.JPG,plantvillage,healthy,Tomato_healthy,e1d129fb-f5ae-41e1-b097-445d792e4beb,4d0c00c6f71b4d4bf5e06502ddfdad6f422fdf0b8c3602b41ac8b79fb1abd259,256,256,27961,1,train
artifacts/data/classification/images/healthy/e1eaf28e-7726-4e87-a1f4-f1ccd44355d7___RS_HL 0405.JPG,plantvillage,healthy,Tomato_healthy,e1eaf28e-7726-4e87-a1f4-f1ccd44355d7,d34b44e45d3e78ad542da57c11936e36769e091765fe57da8c40e97a2fa047ba,256,256,26499,1,train
artifacts/data/classification/images/healthy/e2085395-2d3c-4698-ad7f-da9fdc73c4d1___GH_HL Leaf 254.JPG,plantvillage,healthy,Tomato_healthy,e2085395-2d3c-4698-ad7f-da9fdc73c4d1,3a5a6953f2411d0a2687cb45726d4d72502adceed421e0ce6b8ee85193e7f5d5,256,256,16626,1,test
artifacts/data/classification/images/healthy/e225eb60-d018-4014-a4f5-eadd0aad06ef___GH_HL Leaf 438.JPG,plantvillage,healthy,Tomato_healthy,e225eb60-d018-4014-a4f5-eadd0aad06ef,48018561f440b52b1df00d228fbc456df42f39fbe3be532caf5d76499f4e3f53,256,256,13840,1,train
artifacts/data/classification/images/healthy/e25bc3a8-dd00-4c02-9f4e-81e6cf682729___RS_HL 0101.JPG,plantvillage,healthy,Tomato_healthy,e25bc3a8-dd00-4c02-9f4e-81e6cf682729,3626d2debfd2b6fbd094398911dcbfb991ab70a10ba13f89fbacd9d2af5118bb,256,256,26519,1,train
artifacts/data/classification/images/healthy/e283f6ea-c756-47ca-ac84-57a38138b571___GH_HL Leaf 343.JPG,plantvillage,healthy,Tomato_healthy,e283f6ea-c756-47ca-ac84-57a38138b571,d29fd7c91b568328085ef94821dd63ffd6e17ae6722497ccdb4c06168cacd39a,256,256,18431,1,train
artifacts/data/classification/images/healthy/e2869c8b-aedf-4074-bb99-28e6ed2b4223___RS_HL 9673.JPG,plantvillage,healthy,Tomato_healthy,e2869c8b-aedf-4074-bb99-28e6ed2b4223,c592e7abfe89911109c2a6a1693d3cbabd2988dd5db74e6dfdfacc6134ef4ff1,256,256,26850,1,train
artifacts/data/classification/images/healthy/e28f30cb-755a-459b-b653-96d44b3b01b5___RS_HL 9926.JPG,plantvillage,healthy,Tomato_healthy,e28f30cb-755a-459b-b653-96d44b3b01b5,b88a9d3cbb6784223d8f10fdc24ee6d0ce202bd6690441171c27c8bedb2bccd6,256,256,26889,1,train
artifacts/data/classification/images/healthy/e2991a66-412d-4841-8dc0-524e38338a82___GH_HL Leaf 517.1.JPG,plantvillage,healthy,Tomato_healthy,e2991a66-412d-4841-8dc0-524e38338a82,1abe39348219bd39a0ba839f0682e81d35584ba1eacf92ab8f220b81f09f8d70,256,256,16904,1,train
artifacts/data/classification/images/healthy/e2bd556e-fe0f-4a97-819c-83dbc4a61ac5___GH_HL Leaf 429.JPG,plantvillage,healthy,Tomato_healthy,e2bd556e-fe0f-4a97-819c-83dbc4a61ac5,48370496e31216c6bede4393f2d0cf519b24ec8c7d0e906d33ab82658794ad66,256,256,16236,1,test
artifacts/data/classification/images/healthy/e2bde260-6fac-4259-8b88-c7378f1ea730___RS_HL 0511.JPG,plantvillage,healthy,Tomato_healthy,e2bde260-6fac-4259-8b88-c7378f1ea730,0e7cf22a3819a0ee047d009e2f2396fa11ce871f3fa412289913ac1158caa694,256,256,27582,1,train
artifacts/data/classification/images/healthy/e2cd8a78-ae65-4743-9ecf-839647cac550___RS_HL 9833.JPG,plantvillage,healthy,Tomato_healthy,e2cd8a78-ae65-4743-9ecf-839647cac550,f3aafbed67ac8a49a081f400e7f07e6d9c5ade4790f0f8619f1f712e164aada3,256,256,25025,1,val
artifacts/data/classification/images/healthy/e2f520b1-ac21-445b-9a3f-cb6e506e3044___RS_HL 0381.JPG,plantvillage,healthy,Tomato_healthy,e2f520b1-ac21-445b-9a3f-cb6e506e3044,7742f407b56e26b6171ce2e5663cd978ef6c3ba09eb936309bbc148eff82bea0,256,256,26730,1,val
artifacts/data/classification/images/healthy/e30f24b2-c298-4853-8fda-9e67b3738a55___GH_HL Leaf 287.JPG,plantvillage,healthy,Tomato_healthy,e30f24b2-c298-4853-8fda-9e67b3738a55,a7a5292e6dd51d14eaff9348c44443cbf6b1e34aefc7d2a9edc7f3f4fe984ec5,256,256,20912,1,train
artifacts/data/classification/images/healthy/e336eb74-a19d-4461-871e-3124c5e0d047___RS_HL 0558.JPG,plantvillage,healthy,Tomato_healthy,e336eb74-a19d-4461-871e-3124c5e0d047,86fcc5dffa73a7a1cc6c6354b185f13fc27cd20c57cad0dd36dd31a00106b43a,256,256,26544,1,train
artifacts/data/classification/images/healthy/e33cde2d-5103-48aa-bb82-490aa779312c___GH_HL Leaf 515.2.JPG,plantvillage,healthy,Tomato_healthy,e33cde2d-5103-48aa-bb82-490aa779312c,d5a5831dd5856e1928b09357ec862735d35241e19cb8adcb371778f745be97ef,256,256,15116,1,train
artifacts/data/classification/images/healthy/e357a876-daff-428c-828f-7f1b6e998175___RS_HL 0593.JPG,plantvillage,healthy,Tomato_healthy,e357a876-daff-428c-828f-7f1b6e998175,ab0c82b4c71a130d97724f16cecf0f64039700b492fd798b5acf1782e812a54a,256,256,26031,1,train
artifacts/data/classification/images/healthy/e36e5c2c-277b-4e8f-b12b-46df2e569c85___GH_HL Leaf 187.1.JPG,plantvillage,healthy,Tomato_healthy,e36e5c2c-277b-4e8f-b12b-46df2e569c85,9dfef17e27d120c042fabed8f337179f21c61fffdb5d3941933b567d57ddcbc8,256,256,18096,1,val
artifacts/data/classification/images/healthy/e3b5600f-9c88-4060-826f-aa7c972c9325___GH_HL Leaf 291.JPG,plantvillage,healthy,Tomato_healthy,e3b5600f-9c88-4060-826f-aa7c972c9325,e629170818707046bc1748fd34c592082f9d22907fe973f527ca3aa07b4c5381,256,256,18438,1,train
artifacts/data/classification/images/healthy/e3cc41f4-f960-44b9-96cd-61e3bd184e6d___RS_HL 0138.JPG,plantvillage,healthy,Tomato_healthy,e3cc41f4-f960-44b9-96cd-61e3bd184e6d,9c5029380fb05007c579e357f6fdac67e2e58f6c2221a2852d45e8d7939f054b,256,256,26127,1,train
artifacts/data/classification/images/healthy/e435f5af-a994-46b5-a5c8-d721dd1788f8___RS_HL 0100.JPG,plantvillage,healthy,Tomato_healthy,e435f5af-a994-46b5-a5c8-d721dd1788f8,d40e5b02925ba48531f767df96a9a66d72fbf14b77e83b6c1b67a0347c5d6172,256,256,24320,1,train
artifacts/data/classification/images/healthy/e47d2178-aaf3-438b-bcce-2fcb6efd833b___RS_HL 9924.JPG,plantvillage,healthy,Tomato_healthy,e47d2178-aaf3-438b-bcce-2fcb6efd833b,7539671f03474b8811c03202402ef8203d14a87a6c60ae2e35e7e8c32282cc9f,256,256,25204,1,train
artifacts/data/classification/images/healthy/e531e3da-a55b-41a9-8700-3e163226bfb2___GH_HL Leaf 188.1.JPG,plantvillage,healthy,Tomato_healthy,e531e3da-a55b-41a9-8700-3e163226bfb2,6fac154ea932c393efcdeaa2ccd8c57a9c88839450de5c2544c42a068c9e26b9,256,256,17822,1,train
artifacts/data/classification/images/healthy/e53267d6-9a69-4e42-9ddc-8481a337b3e0___RS_HL 0073.JPG,plantvillage,healthy,Tomato_healthy,e53267d6-9a69-4e42-9ddc-8481a337b3e0,ab69d818e5322ca1c4b96d2aa2514681b303a48890584a2894ffff786c7df138,256,256,25487,1,train
artifacts/data/classification/images/healthy/e545c1a3-4e0a-4951-be42-4d41a14441d7___GH_HL Leaf 211.JPG,plantvillage,healthy,Tomato_healthy,e545c1a3-4e0a-4951-be42-4d41a14441d7,38ffa9c86053be2f3744d62fb6241e065851fd86251f67e9fc222570a1c5da20,256,256,17850,1,train
artifacts/data/classification/images/healthy/e55fc417-6c08-4150-913e-11e7c7e15eb7___RS_HL 0504.JPG,plantvillage,healthy,Tomato_healthy,e55fc417-6c08-4150-913e-11e7c7e15eb7,26d29b2e7f9c010ece9732f516ca264e8c086c8611a5d7e9f145a6c0488fedc7,256,256,25641,1,train
artifacts/data/classification/images/healthy/e59d735a-0312-46e4-943a-2262ea2cd502___RS_HL 0428.JPG,plantvillage,healthy,Tomato_healthy,e59d735a-0312-46e4-943a-2262ea2cd502,6bd430b4383151a4bb27c5199c85b2d397682620eedf26da5e8dcf2bcb88cc1b,256,256,26229,1,test
artifacts/data/classification/images/healthy/e5d58d21-5846-47aa-a0f7-e5f39c8f8567___RS_HL 0447.JPG,plantvillage,healthy,Tomato_healthy,e5d58d21-5846-47aa-a0f7-e5f39c8f8567,b34c006e35ccdad1c314636e7e17240f291f6317c1c6230f165fcde497e8576c,256,256,25668,1,train
artifacts/data/classification/images/healthy/e5e65db7-de7e-4dc7-a480-9bd7092ccf69___RS_HL 0222.JPG,plantvillage,healthy,Tomato_healthy,e5e65db7-de7e-4dc7-a480-9bd7092ccf69,07baab4ac6e560e14e6b8765ad343a6f87676428fb67c9b1ef4786e41d10e856,256,256,25916,1,train
artifacts/data/classification/images/healthy/e623a5a9-edc8-4c81-ada4-68b3ebadfc7e___RS_HL 0082.JPG,plantvillage,healthy,Tomato_healthy,e623a5a9-edc8-4c81-ada4-68b3ebadfc7e,a6b2f6eec8dcda173b2be82b96ec4a949f33b56610394d175d31a9abff19954b,256,256,26345,1,train
artifacts/data/classification/images/healthy/e62a7ec8-3e5e-4a47-be14-a57db0322bb6___RS_HL 9627.JPG,plantvillage,healthy,Tomato_healthy,e62a7ec8-3e5e-4a47-be14-a57db0322bb6,d777db2cd274699edc6b6f319d44b9c439aac8ac0d495d0cb4582a850049c349,256,256,21864,1,train
artifacts/data/classification/images/healthy/e62eacd4-0cba-4793-8c9d-7c97031642a7___RS_HL 9700.JPG,plantvillage,healthy,Tomato_healthy,e62eacd4-0cba-4793-8c9d-7c97031642a7,54475a4b797a19232fc027a3a943b47d114276a8a73d13d1389cd6b90d6ea8a8,256,256,23676,1,train
artifacts/data/classification/images/healthy/e6584f1d-9338-4807-a2f2-8c0a70220c22___GH_HL Leaf 239.JPG,plantvillage,healthy,Tomato_healthy,e6584f1d-9338-4807-a2f2-8c0a70220c22,3d0010783987158b9c1757dc94323441daf61c18834c16e79c22221f31c84be3,256,256,23056,1,train
artifacts/data/classification/images/healthy/e66387bd-ae03-4ba8-af0c-533900daa36c___RS_HL 0289.JPG,plantvillage,healthy,Tomato_healthy,e66387bd-ae03-4ba8-af0c-533900daa36c,76965242b27380d0c001e98df4d3c1e57894a96ed512b5238325afa913c16fb4,256,256,26525,1,train
